Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Pauling scale),Ionic character (Martynov-Batsanov scale),Ionic character (Gordy scale),Ionic character (Mulliken scale),Ionic character (Allred-Rochow scale),Sum of valence electrons,Mean number of electrons,Atomic number sum,Atomic number difference,Mean atomic number,Atomic weight sum,Atomic weight difference,Mean atomic weight,Atomic radius sum,Mean atomic radius,Atomic radius ratio,2 x atomic radius difference,Covalent radius sum,Mean Covalent radius,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum,Mean Zunger radius sum,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius sum,Mean ionic radius,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Mean crystal radius,Crystal radius ratio,2 x Crystal radius difference,Period number sum,Mean period number,Period number difference,Group number sum,Mean group number,Group number difference,Family number sum,Mean family number,Family number difference,Quantum number (l) sum,Mean quantum number (l) mean,Quantum number (l) difference
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
FeSi,FeSi,1,1,0.07,0.31,0.7662,0.71,0.116,4.415,1.825,3.8021,4.415,1.858,0.00122425,0.023738697,0.136503651,0.118407193,0.003358348,12,6,40,-12,20,83.9325,-27.7615,41.96625,2.5,1.25,0.785714286,5,2.28,1.14,0.948717949,4.56,3.53,1.765,0.672985782,-1.38,-0.69,2.5,1.25,0.785714286,-0.6,1.09,0.545,0.579710145,-0.58,7,3.5,-1,22,11,6,10,5,2,3,1.5,-1
