Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Martynov-Batsanov scale),Sum of valence electrons,Atomic number sum,Atomic weight sum,Atomic radius sum,Atomic radius ratio,Covalent radius sum,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Crystal radius ratio,2 x Crystal radius difference,Period number difference,Group number sum,Group number difference,Family number sum,Quantum number (l) sum,Quantum number (l) difference
DySi,TlI,1,1,-0.68,-0.83,1.1862,-1.67,-0.826,3.935,1.565,4.7783,3.935,1.503,0.158210251,7,80,190.5855,2.85,1.590909091,2.7,1.432432432,5.4,2.584507042,4.5,2.25,1.590909091,1.3,1.45,2.625,1.3,3,17,-11,9,4,2
DySi,TlI,1,1,-0.68,-0.83,1.1862,-1.67,-0.826,3.935,1.565,4.7783,3.935,1.503,0.158210251,7,80,190.5855,2.85,1.590909091,2.7,1.432432432,5.4,2.584507042,4.5,2.25,1.590909091,1.3,1.45,2.625,1.3,3,17,-11,9,4,2
DySi,TlI,1,1,-0.68,-0.83,1.1862,-1.67,-0.826,3.935,1.565,4.7783,3.935,1.503,0.158210251,7,80,190.5855,2.85,1.590909091,2.7,1.432432432,5.4,2.584507042,4.5,2.25,1.590909091,1.3,1.45,2.625,1.3,3,17,-11,9,4,2
DySi,TlI,1,1,-0.68,-0.83,1.1862,-1.67,-0.826,3.935,1.565,4.7783,3.935,1.503,0.158210251,7,80,190.5855,2.85,1.590909091,2.7,1.432432432,5.4,2.584507042,4.5,2.25,1.590909091,1.3,1.45,2.625,1.3,3,17,-11,9,4,2
DySi,TlI,1,1,-0.68,-0.83,1.1862,-1.67,-0.826,3.935,1.565,4.7783,3.935,1.503,0.158210251,7,80,190.5855,2.85,1.590909091,2.7,1.432432432,5.4,2.584507042,4.5,2.25,1.590909091,1.3,1.45,2.625,1.3,3,17,-11,9,4,2
ErGa,TlI,1,1,-0.57,-0.5,1.4997,-0.1,-0.666,3.15,1.45,4.91705,3.15,1.423,0.060586937,6,99,236.983,3.05,1.346153846,2.83,1.246031746,5.66,2.14159292,3.87,1.935,1.346153846,0.9,1.79,1.355263158,0.54,2,16,-10,8,4,2
ErGa,TlI,1,1,-0.57,-0.5,1.4997,-0.1,-0.666,3.15,1.45,4.91705,3.15,1.423,0.060586937,6,99,236.983,3.05,1.346153846,2.83,1.246031746,5.66,2.14159292,3.87,1.935,1.346153846,0.9,1.79,1.355263158,0.54,2,16,-10,8,4,2
ErGa,TlI,1,1,-0.57,-0.5,1.4997,-0.1,-0.666,3.15,1.45,4.91705,3.15,1.423,0.060586937,6,99,236.983,3.05,1.346153846,2.83,1.246031746,5.66,2.14159292,3.87,1.935,1.346153846,0.9,1.79,1.355263158,0.54,2,16,-10,8,4,2
ErGa,TlI,1,1,-0.57,-0.5,1.4997,-0.1,-0.666,3.15,1.45,4.91705,3.15,1.423,0.060586937,6,99,236.983,3.05,1.346153846,2.83,1.246031746,5.66,2.14159292,3.87,1.935,1.346153846,0.9,1.79,1.355263158,0.54,2,16,-10,8,4,2
ErGa,TlI,1,1,-0.57,-0.5,1.4997,-0.1,-0.666,3.15,1.45,4.91705,3.15,1.423,0.060586937,6,99,236.983,3.05,1.346153846,2.83,1.246031746,5.66,2.14159292,3.87,1.935,1.346153846,0.9,1.79,1.355263158,0.54,2,16,-10,8,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErGe,TlI,1,1,-0.77,-0.79,1.0263,-1.5,-0.904,3.85,1.595,5.15375,3.85,1.542,0.144462198,7,100,239.87,3,1.4,2.79,1.286885246,5.58,2.326923077,4.14,2.07,1.4,1,1.56,1.943396226,1,2,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
ErSi,TlI,1,1,-0.66,-0.78,1.4817,-1.67,-0.826,3.935,1.59,4.92605,3.935,1.503,0.141097614,7,82,195.3455,2.85,1.590909091,2.68,1.414414414,5.36,2.556338028,4.42,2.21,1.590909091,1.3,1.43,2.575,1.26,3,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuGe,TlI,1,1,-2.01,-0.84,0.3595,-1.5,-0.904,3.85,1.57,4.82035,3.85,1.542,0.161717397,7,95,224.575,3.1,1.48,3.07,1.516393443,6.14,2.525641026,4.76,2.38,1.48,1.2,1.84,2.471698113,1.56,2,17,-11,9,4,2
EuPd,TlI,1,1,-2.2,-0.93,1.2121,-1.35,-0.5,3.775,1.615,4.39405,3.775,1.34,0.194445968,13,109,258.385,3.25,1.321428571,3.13,1.4453125,6.26,1.608163265,2.98,1.49,1.321428571,0.9,2.09,1.679487179,1.06,1,13,-7,7,5,1
EuPd,TlI,1,1,-2.2,-0.93,1.2121,-1.35,-0.5,3.775,1.615,4.39405,3.775,1.34,0.194445968,13,109,258.385,3.25,1.321428571,3.13,1.4453125,6.26,1.608163265,2.98,1.49,1.321428571,0.9,2.09,1.679487179,1.06,1,13,-7,7,5,1
EuPd,TlI,1,1,-2.2,-0.93,1.2121,-1.35,-0.5,3.775,1.615,4.39405,3.775,1.34,0.194445968,13,109,258.385,3.25,1.321428571,3.13,1.4453125,6.26,1.608163265,2.98,1.49,1.321428571,0.9,2.09,1.679487179,1.06,1,13,-7,7,5,1
EuSi,TlI,1,1,-1.9,-0.83,0.8149,-1.67,-0.826,3.935,1.565,4.59265,3.935,1.503,0.158210251,7,77,180.0505,2.95,1.681818182,2.96,1.666666667,5.92,2.774647887,5.04,2.52,1.681818182,1.5,1.71,3.275,1.82,3,17,-11,9,4,2
EuSi,TlI,1,1,-1.9,-0.83,0.8149,-1.67,-0.826,3.935,1.565,4.59265,3.935,1.503,0.158210251,7,77,180.0505,2.95,1.681818182,2.96,1.666666667,5.92,2.774647887,5.04,2.52,1.681818182,1.5,1.71,3.275,1.82,3,17,-11,9,4,2
EuSi,TlI,1,1,-1.9,-0.83,0.8149,-1.67,-0.826,3.935,1.565,4.59265,3.935,1.503,0.158210251,7,77,180.0505,2.95,1.681818182,2.96,1.666666667,5.92,2.774647887,5.04,2.52,1.681818182,1.5,1.71,3.275,1.82,3,17,-11,9,4,2
EuSn,TlI,1,1,-1.96,-0.73,0.4075,-1.2,-0.734,3.7,1.515,4.79635,3.7,1.457,0.124731865,7,113,270.675,3.3,1.275862069,3.26,1.312056738,6.52,2.095744681,4.12,2.06,1.275862069,0.8,2,1.898550725,1.24,1,17,-11,8,4,2
EuSn,TlI,1,1,-1.96,-0.73,0.4075,-1.2,-0.734,3.7,1.515,4.79635,3.7,1.457,0.124731865,7,113,270.675,3.3,1.275862069,3.26,1.312056738,6.52,2.095744681,4.12,2.06,1.275862069,0.8,2,1.898550725,1.24,1,17,-11,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaGd,TlI,1,1,-0.61,-0.6,0.947,-0.1,-0.666,3.15,1.4,4.6407,3.15,1.423,0.086068815,6,95,226.973,3.1,1.384615385,2.87,1.277777778,5.74,2.306784661,4.43,2.215,1.384615385,1,1.84,1.421052632,0.64,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaHo,TlI,1,1,-0.58,-0.5,1.3471,-0.1,-0.666,3.15,1.45,4.84075,3.15,1.423,0.060586937,6,98,234.65332,3.05,1.346153846,2.84,1.253968254,5.68,2.15339233,3.91,1.955,1.346153846,0.9,1.8,1.368421053,0.56,2,16,-10,8,4,2
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLa,TlI,1,1,-0.71,-0.35,0.3496,-0.1,-0.666,3.15,1.525,4.342,3.15,1.423,0.030160805,6,88,208.6285,3.25,1.5,2.95,1.341269841,5.9,1.817109145,2.77,1.385,1.5,1.3,2.12,1.789473684,1.2,2,16,-10,8,3,1
GaLu,TlI,1,1,-0.54,-0.5,2.0152,-0.1,-0.666,3.15,1.45,5.1748,3.15,1.423,0.060586937,6,102,244.69,3.05,1.346153846,2.82,1.238095238,5.64,1.98820059,3.35,1.675,1.346153846,0.9,1.76,1.315789474,0.48,2,16,-10,8,3,1
GaLu,TlI,1,1,-0.54,-0.5,2.0152,-0.1,-0.666,3.15,1.45,5.1748,3.15,1.423,0.060586937,6,102,244.69,3.05,1.346153846,2.82,1.238095238,5.64,1.98820059,3.35,1.675,1.346153846,0.9,1.76,1.315789474,0.48,2,16,-10,8,3,1
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaNd,TlI,1,1,-0.67,-0.5,0.548,-0.1,-0.666,3.15,1.45,4.4412,3.15,1.423,0.060586937,6,91,213.963,3.15,1.423076923,3.1,1.46031746,6.2,2.353982301,4.59,2.295,1.423076923,1.1,2.06,1.710526316,1.08,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaPr,TlI,1,1,-0.68,-0.6,0.4723,-0.1,-0.666,3.15,1.4,4.40335,3.15,1.423,0.086068815,6,90,210.63065,3.15,1.423076923,2.91,1.30952381,5.82,2.643067847,5.57,2.785,1.423076923,1.1,2.08,1.736842105,1.12,2,16,-10,8,4,2
GaSc,TlI,1,1,-0.45,-0.2,-1.0944,0.14,-0.566,3.27,1.6,3.62,3.27,1.473,0.009950166,6,52,114.67891,2.9,1.230769231,2.7,1.142857143,5.4,1.622418879,2.11,1.055,1.230769231,0.6,1.65,1.171052632,0.26,0,16,-10,8,3,1
GaSc,TlI,1,1,-0.45,-0.2,-1.0944,0.14,-0.566,3.27,1.6,3.62,3.27,1.473,0.009950166,6,52,114.67891,2.9,1.230769231,2.7,1.142857143,5.4,1.622418879,2.11,1.055,1.230769231,0.6,1.65,1.171052632,0.26,0,16,-10,8,3,1
GaSc,TlI,1,1,-0.45,-0.2,-1.0944,0.14,-0.566,3.27,1.6,3.62,3.27,1.473,0.009950166,6,52,114.67891,2.9,1.230769231,2.7,1.142857143,5.4,1.622418879,2.11,1.055,1.230769231,0.6,1.65,1.171052632,0.26,0,16,-10,8,3,1
